Unnamed: 0,run,hr,min,sec,AoA,rounded_AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,rounded_v,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,rounded_J,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,Thrust coefficient
36,101.0,11.0,1.0,37.0,5.001,5,-0.005,417.44,100717.0,286.95,-443.5,38.1,1643.3,1586.7,-1000.6,-46.5,0.0,1.2227537429965687,978.3422843285324,40.00284777237295,40,452466.740320811,123.04,123.03,11.63,11.75,0.0,100717.0,1.458594557278281e-05,1.6,1.6000033186655316,1.600133368516679,-4.02641839592614,0.0371044631537043,173.4410374426664,-0.8528869364130426,-9.88007113279441,0.3093685993818208,-0.0189508571696557,0.0001746369384498,0.816322598580035,-0.0028743033011964,-0.2818640502114558,0.0010425991400799,0.8115629972328057,-0.0900401102977485,0.816322598580035,-0.0189508418575483,-0.0001762907120511,-0.0029052134063781,-0.27652269486618,-0.27652269486618,0.0007853736046456,0.1223102420
41,106.0,11.0,4.0,59.0,6.005,6,-0.005,417.39,100714.0,287.11,-286.7,29.3,1819.4,1763.1,-977.4,-38.7,0.0,1.2220359284314344,978.2241967698388,40.012179743833045,40,452110.5506531386,123.03,123.04,11.32,11.38,0.0,100714.0,1.4600842257558903e-05,1.6,1.600506651914209,1.6003765717246845,-2.5824444594427094,-0.0060719434520712,195.60777187548712,-0.8986687635822902,-11.256921798195522,0.2591212964245115,-0.012156074973819,-2.8581834381869308e-05,0.920764329194226,-0.0030289576487301,-0.321182363112762,0.0008733667671114,0.9144401724780404,-0.1084153634573706,0.920764329194226,-0.0121560774217677,2.752101661232205e-05,-0.0031117162149194,-0.3177561372983989,-0.3177561372983989,0.000543041428842,0.1228540817
1,66.0,10.0,29.0,19.0,7.001,7,-0.005,418.23,100737.0,286.75,-105.5,25.4,1975.1,1921.7,-944.6,-37.0,0.0,1.2238495582411162,980.2080984635144,40.023044640108,40,453346.70378556807,123.03,123.03,13.43,11.94,0.0,100737.0,1.4564983630753098e-05,1.6,1.600941253049957,1.600941253049957,-0.914488130923415,-0.0461178209260391,215.6642000541801,-0.9006091294095788,-12.757151823310618,0.2484679094289699,-0.0042959633532161,-0.0002166462985456,1.0131192179584612,-0.003029353915143,-0.3632502140761388,0.0008357646060167,1.0050418052063297,-0.1277496570856384,1.0131192179584612,-0.0042959822428143,0.0002162714041958,-0.0031692428108943,-0.3620393840532863,-0.3620393840532863,0.0004432447237463,0.1238795023
44,109.0,11.0,7.0,2.0,8.005,8,-0.005,417.48,100714.0,287.17,156.5,12.4,2090.1,2038.6,-872.6,-33.1,0.0,1.2217806017757744,978.4367545420748,40.020707710626496,40,452038.9630383235,123.03,123.04,11.21,11.37,0.0,100714.0,1.4606266967652224e-05,1.6,1.6008477747340006,1.6007176668199292,1.4969171382486666,-0.2038165659115439,231.63046494152616,-1.0464949229675724,-14.64250620486805,0.2231868497189419,0.0070447532057551,-0.000959196317153,1.0900933784193862,-0.003526438569749,-0.4176890590009297,0.0007520865107283,1.0804524700768956,-0.1448297694752579,1.0900933784193862,0.0070446694732612,0.000959811084192,-0.0038645298687033,-0.4196746436029792,-0.4196746436029792,0.0002065855541214,0.1230380818
48,113.0,11.0,9.0,27.0,9.001,9,-0.005,416.89,100713.0,287.37,455.9,10.6,2176.0,2121.5,-795.2,-21.9,0.0,1.2209181602056944,977.0433339083368,40.006322728041695,40,451313.10824102734,123.02,123.03,12.08,11.74,0.0,100713.0,1.4624499985072003e-05,1.6,1.600402450726664,1.600272368433668,4.252503540645899,-0.0928190666435487,243.8626005925475,-0.9926754005427356,-16.991043165149858,0.150968942553896,0.0200415653410447,-0.0004374457002213,1.149296690125817,-0.00334985022181,-0.4853741671100912,0.0005094548987756,1.1382793396652626,-0.1600146592243698,1.1492966901258168,0.0200415270903933,0.0004391946550657,-0.0035100810088076,-0.4910229417910324,-0.4910229417910324,-4.5976880464747966e-05,0.1222512156
37,102.0,11.0,2.0,7.0,10.001,10,-0.005,417.19,100717.0,286.95,806.4,25.4,2252.2,2204.1,-698.0,-27.4,0.0,1.2227537429965687,977.75184884878,39.990774970431566,40,452330.1865091415,123.04,123.04,11.04,11.01,0.0,100717.0,1.458594557278281e-05,1.6,1.5995204399644525,1.5995204399644525,7.477909149225643,0.0772916894671823,255.9729888326445,-0.7259436540956395,-19.69044892522402,0.1872945915453185,0.0352169969538585,0.0003640029770629,1.2054973907944304,-0.002447970742351,-0.5620790689664517,0.0006315802579398,1.1932954956270796,-0.1746712804176758,1.2054973907944304,0.0352170285850143,-0.0003609297129332,-0.0024194204080464,-0.5720050840928415,-0.5720050840928415,0.0002018136902883,0.1210774141
40,105.0,11.0,4.0,22.0,11.001,11,-0.005,417.05,100719.0,287.17,1171.5,27.7,2337.1,2295.4,-555.1,-21.4,0.0,1.2218412577224045,977.4212075066956,39.99894013733059,40,451815.5250487242,123.03,123.03,11.57,11.07,0.0,100719.0,1.4605541867771978e-05,1.6,1.599977061214288,1.599977061214288,10.836817844260736,0.1895267547299919,270.27813989189474,-0.5194745010840616,-21.994639529809643,0.1485857468529103,0.051052944661134,0.0008928727104293,1.2732976707108676,-0.0017523240936884,-0.6280663589922009,0.0005012187963907,1.259641601357886,-0.1928636760119292,1.2732976707108674,0.0510530223845817,-0.0008884174971493,-0.0015687344665958,-0.6424557829858795,-0.6424557829858795,0.000192652802056,0.1211494059
2,67.0,10.0,30.0,3.0,12.001,12,-0.005,417.88,100735.0,286.75,1599.2,42.8,2427.5,2377.1,-321.5,-20.5,0.0,1.2238252603255888,979.381464821774,40.00656201139907,40,453151.0058192181,123.04,123.04,13.48,12.95,0.0,100735.0,1.4565272804995035e-05,1.6,1.6001518779581585,1.6001518779581585,14.770616318754142,0.442913292686934,286.5620594895428,-0.4077796419430539,-23.727882703838063,0.1429491765525478,0.069446045030679,0.0020824165901303,1.3473101770389402,-0.0013727947676151,-0.6762037071459653,0.0004812400164734,1.3323031580874378,-0.2122163077459947,1.34731017703894,0.0694462264913773,-0.0020763562715173,-0.000868747344894,-0.6957772810752137,-0.6957772810752137,0.0002900844606149,0.1206323445
43,108.0,11.0,6.0,24.0,13.001,13,-0.005,417.49,100714.0,287.17,2180.3,-12.5,2438.6,2393.4,-28.3,19.6,0.0,1.2217806017757744,978.4603721185974,40.02119071906764,40,452044.4186798492,123.03,123.03,11.21,11.52,0.0,100714.0,1.4606266967652224e-05,1.6,1.6008670953065844,1.6008670953065844,20.11427362419344,0.0566361155867556,295.43349888468845,-0.7404652375222658,-26.207512083091025,-0.1191016581823188,0.0946589959393436,0.0002665330071327,1.3903280274379377,-0.0024951312117369,-0.7475719446088163,-0.0004013345254325,1.3759838020474973,-0.2205468791314564,1.3903280274379377,0.0946590188383015,-0.0002582724503994,-0.002267686490544,-0.7742518635915122,-0.7742518635915122,-0.0009012038028829,0.1152383965
3,68.0,10.0,30.0,52.0,14.001,14,-0.005,417.6,100737.0,286.81,2663.2,-43.0,2491.8,2484.1,266.2,25.6,0.0,1.2235935316956874,978.720166071168,39.99683993518305,40,452881.3834010831,123.04,123.04,14.35,13.78,0.0,100737.0,1.4570402579740448e-05,1.6,1.599763021787256,1.599763021787256,24.551648228252347,-0.3544954606866998,311.49593279611923,-0.5700839515518955,-27.78941665656741,-0.1595805723764485,0.1155108812676876,-0.0016678343827928,1.46552970187865,-0.0019204908133749,-0.7924855180635458,-0.0005375927920928,1.4499375858059411,-0.2424893153254401,1.4655297018786495,0.1155107352818482,0.0016779146024294,-0.0021894899285594,-0.8250426028208837,-0.8250426028208837,-0.0010513443511964,0.1165235039
6,71.0,10.0,33.0,29.0,-4.994,-5,-0.005,417.19,100732.0,287.01,255.9,19.3,-703.1,-744.8,619.4,-38.0,0.0,1.2226801932247882,977.75184884878,39.99197776579732,40,452243.0317410026,109.36,109.37,8.42,7.31,0.0,100732.0,1.4589195310959976e-05,1.8,1.7996608833372207,1.7994963353914093,2.3620201004911645,-0.1610182144522527,-73.61437648900962,-0.884708840705468,5.186644846757673,0.2422986456919247,0.0111238653778728,-0.0007583106259679,-0.3466847779024042,-0.0029833463593593,0.1480567821280402,0.0008170606523229,-0.3463370482170385,-0.0190977653795709,-0.3466847779024042,0.0111237991604305,0.0007592813634612,-0.0031138154826332,0.1449214876522121,0.1449214876522121,0.0010850210051653,0.0853511868
4,69.0,10.0,31.0,43.0,7.005,7,-0.005,417.58,100734.0,286.87,730.7,29.4,1814.8,1756.8,-236.2,-38.4,0.0,1.223301180620922,978.6729307237704,40.0006536813293,40,452742.67270186334,109.36,109.37,8.2,7.37,0.0,100734.0,1.4576256371174228e-05,1.8,1.8000513042836783,1.799886720640606,6.778721652055665,0.0037317359783313,213.13098001326765,-0.945762417069844,-11.678405066121528,0.2558654447368731,0.0318941480689493,1.7557962394138352e-05,1.0027895204344393,-0.0031862249291284,-0.3330553387099862,0.0008619975205284,0.9991938922623272,-0.0906400829646437,1.0027895204344393,0.0318941494797267,-1.4774672851206456e-05,-0.0032626553041665,-0.3420447990149206,-0.3420447990149206,0.0004576628947454,0.0874175890
7,72.0,10.0,34.0,31.0,12.001,12,-0.005,417.15,100732.0,287.08,2319.8,45.1,2247.6,2197.8,355.4,-20.0,0.0,1.2223820616463927,977.6573797088016,39.99492209973242,40,452080.2919301049,109.36,109.36,8.78,7.57,0.0,100732.0,1.4595521616434375e-05,1.8,1.7997933799754595,1.7997933799754595,21.40049931773616,0.4889382318861087,281.1671482160748,-0.3728721835289688,-21.940779480319804,0.1382025066588165,0.100794771516595,0.0023028629676805,1.3242765059656485,-0.0012574920807538,-0.6263770120520988,0.0004660807787242,1.316291213487605,-0.1767633771825947,1.324276505965648,0.1007949720955017,-0.0022940669557643,-0.0006920372001691,-0.6547863175941236,-0.6547863175941236,0.0003119996653389,0.0885832493
5,70.0,10.0,32.0,19.0,14.001,14,-0.005,417.44,100737.0,286.89,3324.9,-46.4,2316.9,2315.5,908.1,25.2,0.0,1.2232523295536273,978.3422843285324,39.99469454248978,40,452632.6004600707,109.36,109.36,8.97,8.43,0.0,100737.0,1.4577629017910122e-05,1.8,1.79978313977502,1.79978313977502,30.639669795238035,-0.4106124730843229,306.2040555226852,-0.5492470166515524,-25.88612502248359,-0.1586001549535891,0.1442095552221946,-0.001932600530877,1.4411888557957468,-0.0018510103106671,-0.7384934728758056,-0.0005344963435254,1.433263193267628,-0.2087542399845294,1.4411888557957466,0.1442093860218735,0.0019451851812596,-0.0021952308627575,-0.7791393640737663,-0.7791393640737663,-0.0010497288483649,0.0869462833
10,75.0,10.0,37.0,17.0,-4.994,-5,-0.005,417.16,100734.0,287.17,2032.6,27.2,-1010.1,-1060.6,2123.2,-40.3,0.0,1.2220232255622938,977.680996979914,40.00127688927166,40,451909.2127235226,56.24,56.24,-1.02,-0.88,0.0,100734.0,1.4603367000021104e-05,3.5,3.500296543468765,3.500296543468765,18.707621356229843,-0.0564652188557648,-74.84578220133517,-0.9647543193904978,7.481995081768623,0.2534734465055306,0.0881093867085744,-0.000265940586941,-0.3525095917812716,-0.0032535052605988,0.2135948049363916,0.0008548053893646,-0.358841449080036,0.0570884466954548,-0.3525095917812716,0.0881093631653845,0.0002736295804185,-0.003241413940508,0.188760912756655,0.188760912756655,0.0011337300834505,0.0080715505
11,76.0,10.0,37.0,57.0,0.001,0,-0.005,417.45,100730.0,287.27,1852.9,-4.8,108.6,80.4,1464.7,-25.4,0.0,1.2215493258264662,978.3659018680356,40.02304689553574,40,451857.4535036776,56.24,56.24,-1.01,-0.91,0.0,100730.0,1.461298832318272e-05,3.5,3.502201519599612,3.502201519599612,17.084723258737153,-0.3805919514068468,47.59895716688815,-0.904547419923878,0.4389953823504839,0.1617071691371626,0.0804095110548328,-0.0017912618343629,0.2240252191707037,-0.0030483300448214,0.0125235970314158,0.0005449540966965,0.2240266225473004,0.0804056010649039,0.2240252191707037,0.0804093544315725,0.0017982788811225,-0.0035532120205581,-0.0101400623397001,-0.0101400623397001,0.0005448920813647,0.0064563982
8,73.0,10.0,35.0,13.0,7.005,7,-0.005,417.88,100735.0,287.03,2558.6,27.9,1408.4,1353.4,1427.0,-39.3,0.0,1.2226314092546515,979.381464821774,40.02608965596751,40,452586.19137836935,56.24,56.24,-1.0,-1.0,0.0,100735.0,1.4590568185892574e-05,3.5,3.5024677751956874,3.5024677751956874,23.595986372041654,-0.0235126271570558,204.34329807982107,-0.9814500877835458,-7.836599193124325,0.2576144266883935,0.1109397127901503,-0.0001105477881965,0.9607475797845156,-0.0033040627991252,-0.2233295524910276,0.0008672618753963,0.9671058507870632,-0.0070572876656888,0.9607475797845156,0.1109397027206088,0.0001202291040603,-0.0034160930602565,-0.254598239844329,-0.254598239844329,0.0004441753052232,0.0077784174
9,74.0,10.0,35.0,57.0,12.001,12,-0.005,416.97,100733.0,287.04999999999995,4146.0,62.4,1772.0,1713.8,2134.1,-28.0,0.0,1.222521950778907,977.2322704113608,39.98393795894684,40,452044.59604199615,56.24,56.23,-0.98,-0.92,0.0,100733.0,1.4592665350816326e-05,3.5,3.498779306955256,3.499401533401451,38.20253036194165,0.6745935541775666,266.0253781438986,-0.3746610011014932,-16.592710285778928,0.1865150768909107,0.1800093694966672,0.0031786679888354,1.2535049415863304,-0.0012640744255697,-0.4739035604067382,0.0006292860425499,1.263537427756571,-0.0845646518720757,1.2535049415863304,0.1800096462023531,-0.0031629591958411,-0.0004909576269599,-0.524639735522886,-0.524639735522886,0.0005134481371808,0.0075988723
12,77.0,10.0,39.0,12.0,14.001,14,-0.005,416.68,100733.0,287.23,5046.7,61.5,1845.7,1776.9,2647.4,-24.4,0.0,1.221755826240592,976.5473784060044,39.982454132172194,40,451524.3633567171,56.24,56.22,-0.6,-0.75,0.0,100733.0,1.4608936411420156e-05,3.5,3.4986494652568325,3.4998940933127765,46.48132868432876,0.7071790559480626,287.0081506668046,-0.524714152301592,-20.03898346497924,0.1622400224395292,0.2191724672931925,0.0033345470729296,1.3533237171877182,-0.0017715826363019,-0.572733794371462,0.0005477679712017,1.3661448350677048,-0.1147603744329999,1.3533237171877182,0.2191727574527726,-0.0033154206543369,-0.0009395475213866,-0.6345082048497536,-0.6345082048497536,0.0003041815800615,0.0096880110
14,79.0,10.0,41.0,10.0,-4.994,-5,-0.005,105.07,100732.0,286.76,-21.1,-15.4,-166.3,-159.8,95.1,-11.4,0.0,1.223746137039498,245.11656301645405,20.01500302515628,20,226687.46980806312,61.52,61.53,1.57,1.27,0.0,100732.0,1.456660973851601e-05,1.6,1.601089574701099,1.6008293618659453,-0.1914085639809964,-0.3902568766783035,-17.648450937205453,-0.3139032220709487,1.082760941683989,0.0700158391932297,-0.0035957499885847,-0.0073312611028233,-0.3315390698103571,-0.0042223581729366,0.123290712918881,0.0009417932982724,-0.3299674725315388,-0.0324430470185121,-0.3315390698103571,-0.0035963897481152,0.0073309472865264,-0.0061828384070172,0.1243041857264623,0.1243041857264623,0.0014764429501486,0.1095203983
51,116.0,11.0,16.0,57.0,-3.994,-4,-0.005,105.11,100700.0,286.59,-44.9,-33.8,-107.0,-90.0,31.2,-8.2,0.0,1.224083057402585,245.20987685374905,20.01605722607741,20,226866.471309216,61.5,61.51,2.31,2.04,0.0,100700.0,1.4555883061664828e-05,1.6,1.601694611906841,1.601434216099345,-0.4015657432818954,-0.6428858640884066,-11.29818794502768,-0.4065091381717705,0.4676812527912319,0.0498056101531594,-0.0075408357067988,-0.0120724856649709,-0.212163961949764,-0.0054659330659892,0.0532331840204447,0.0006696876056274,-0.2111234555195061,-0.0223001677769691,-0.212163961949764,-0.0075418892012028,0.0120718275569459,-0.008800415172757,0.0553585909479399,0.0553585909479399,0.0012810277627693,0.1100559303
65,130.0,11.0,25.0,6.0,-2.994,-3,-0.005,104.9,100696.0,286.35,-68.0,-37.3,-44.1,-24.5,-26.9,-5.8,0.0,1.2250603407244698,244.719980859943,19.988075102140613,20,226878.0516845381,61.5,61.5,1.99,1.95,0.0,100696.0,1.4534792245856803e-05,1.6,1.5994554687712543,1.5994554687712543,-0.6058561318415243,-0.6677938700756096,-4.854672355688807,-0.3890931306031798,-0.096133733773019,0.0351983178725169,-0.0113998951989736,-0.012565326540873,-0.0913463661942156,-0.0052422302118329,-0.0109641967809994,0.0004742249884262,-0.0906262470526881,-0.0161554811930952,-0.0913463661942156,-0.0114009916871632,0.012564331664501,-0.0087470455630186,-0.0077511024807521,-0.0077511024807521,0.0009304479341996,0.1112362073
58,123.0,11.0,21.0,46.0,-1.994,-2,-0.005,104.99,100699.0,286.42999999999995,-76.1,-21.8,20.9,26.6,-67.0,-5.5,0.0,1.224754668531118,244.92993578609745,19.99914275198593,20,226897.70497850003,61.5,61.5,2.07,2.46,0.0,100699.0,1.4541580680731964e-05,1.6,1.6003411074823897,1.6003411074823897,-0.6727169196180478,-0.4155792353486777,1.2701855569548712,-0.3490235990361652,-0.5885530800967771,0.0347055695392779,-0.0126471090503994,-0.0078129087514559,0.0238795469306337,-0.0046983447356229,-0.0670678229746903,0.0004671854006203,0.024305141439589,-0.0118085658971192,0.0238795469306337,-0.0126477908071512,0.007811805053239,-0.0068800022384874,-0.063503197748302,-0.063503197748302,0.0007062910896066,0.1105818834
52,117.0,11.0,17.0,36.0,-0.999,-1,-0.005,105.11,100702.0,286.61,-83.0,-42.1,69.5,95.0,-102.5,-4.5,0.0,1.2240219491583837,245.20987685374905,20.01655686207169,20,226848.49078501336,61.5,61.5,2.29,2.3,0.0,100702.0,1.4557400163104433e-05,1.6,1.6017345930215483,1.6017345930215483,-0.7288632172706464,-0.7255372317560409,7.560377879150266,-0.3565925607430322,-1.0486372859808433,0.0285470963529706,-0.0136870185420882,-0.0136245612464936,0.1419731847693161,-0.0047947533913186,-0.1193597162215876,0.0003838450436697,0.1421902373526219,-0.0112096419085932,0.1419731847693161,-0.0136882074572349,0.0136233667769249,-0.0086268715945686,-0.1155019894181935,-0.1155019894181935,0.0005341958240182,0.1105603236
59,124.0,11.0,22.0,8.0,0.001,0,-0.005,104.87,100699.0,286.42999999999995,-80.6,-25.9,129.8,141.7,-124.1,-5.0,0.0,1.224754668531118,244.64999605114565,19.98771059421728,20,226768.0029011247,61.5,61.49,1.98,2.42,0.0,100699.0,1.4541580680731964e-05,1.6,1.599426300670354,1.599686412282107,-0.7001882986591593,-0.4719927503482872,13.572113236606656,-0.3132918478824157,-1.4342651136162086,0.0331685283113993,-0.0131786346032252,-0.0088836388784602,0.2554483150908863,-0.0042221711782979,-0.1636268851150795,0.0004470055802904,0.2554480850414146,-0.0131830930153848,0.2554483150908863,-0.0131794097967837,0.0088824887918115,-0.0067260589662758,-0.1599124478338949,-0.1599124478338949,0.0004468881883477,0.1098937067
50,115.0,11.0,15.0,58.0,1.006,1,-0.005,104.82,100705.0,286.61,-73.2,-14.0,189.0,187.1,-136.0,-2.5,0.0,1.2240584138348296,244.5333548882473,19.988627706458523,20,226538.71705983143,61.49,61.5,2.37,2.06,0.0,100705.0,1.455696649843546e-05,1.6,1.5997598119835856,1.5994996884369217,-0.6260947488386246,-0.250070588850993,19.671003713487387,-0.3077923738276142,-1.7574049363394495,0.0181875419572148,-0.0117896995107199,-0.0047089631473365,0.3704155374030287,-0.0041500344748213,-0.2005876437478657,0.0002452267585322,0.3701514492631219,-0.0182913086611687,0.3704155374030288,-0.011790110400384,0.004707934284036,-0.0054807309337108,-0.1972646819452929,-0.1972646819452929,0.0001489631630951,0.1093248627
